order_id,order_timestamp,channel,customer_id,server_id,party_size,table_no,promo_code,discount_amount,subtotal,tax,tip,delivery_fee,total,payment_method
102477,2026-02-21 14:20:18,Dine-In,206.0,13.0,4.0,19.0,,0.0,89.26,7.14,15.35,0.0,111.75,Card
102478,2026-02-27 18:34:34,Dine-In,,19.0,2.0,4.0,WEEKEND7,0.0,17.16,1.37,2.32,0.0,20.85,Cash
102479,2026-02-16 22:22:12,Dine-In,6.0,11.0,4.0,36.0,LUNCH5,5.0,60.29,4.42,8.71,0.0,68.42,Cash
102480,2026-02-20 10:32:49,Takeout,736.0,,,,VALENTINE,1.57,15.7,1.13,0.0,0.0,15.26,Card
102481,2026-02-17 12:28:46,Takeout,599.0,,,,,0.0,79.99,6.4,0.0,0.0,86.39,Google Pay
102482,2026-02-22 08:35:56,Dine-In,,3.0,2.0,11.0,LUNCH5,5.0,134.01,10.32,24.94,0.0,164.27,Card
102483,2026-02-01 18:34:32,Delivery,,,,,,0.0,9.02,0.72,0.0,5.46,15.2,Card
102484,2026-02-19 20:50:59,Dine-In,563.0,20.0,2.0,32.0,,0.0,37.4,2.99,6.53,0.0,46.92,Card
102485,2026-02-06 19:00:10,Delivery,418.0,,,,,0.0,33.01,2.64,0.0,5.43,41.08,Card
102486,2026-02-26 13:56:03,Delivery,87.0,,,,,0.0,55.4,4.43,0.0,4.18,64.01,Card
102487,2026-02-01 21:25:39,Takeout,,,,,,0.0,44.02,3.52,0.0,0.0,47.54,Card
102488,2026-02-01 18:28:37,Dine-In,353.0,20.0,5.0,34.0,,0.0,58.98,4.72,9.64,0.0,73.34,Card
102489,2026-02-08 12:39:13,Dine-In,,19.0,3.0,37.0,,0.0,59.29,4.74,9.7,0.0,73.73,Card
102490,2026-02-09 11:07:12,Dine-In,,15.0,2.0,30.0,SUPERBOWL,2.31,15.38,1.05,2.44,0.0,16.56,Card
102491,2026-02-04 11:13:44,Dine-In,298.0,7.0,1.0,2.0,,0.0,24.3,1.94,4.83,0.0,31.07,Apple Pay
102492,2026-02-21 13:18:13,Takeout,513.0,,,,,0.0,10.56,0.84,0.0,0.0,11.4,Google Pay
102493,2026-02-10 18:59:45,Dine-In,324.0,18.0,6.0,30.0,,0.0,53.24,4.26,8.48,0.0,65.98,Card
102494,2026-02-28 19:29:10,Dine-In,434.0,10.0,8.0,17.0,,0.0,85.71,6.86,16.84,0.0,109.41,Google Pay
102495,2026-02-06 13:32:48,Dine-In,683.0,4.0,2.0,15.0,,0.0,68.71,5.5,10.7,0.0,84.91,Gift Card
102496,2026-02-17 10:59:13,Delivery,382.0,,,,WELCOME10,0.85,8.47,0.61,0.0,4.81,13.04,Card
102497,2026-02-28 12:38:35,Dine-In,196.0,21.0,8.0,7.0,SUPERBOWL,2.04,13.61,0.93,1.81,0.0,14.31,Cash
102498,2026-02-27 11:00:44,Dine-In,331.0,28.0,6.0,14.0,,0.0,36.33,2.91,5.09,0.0,44.33,Card
102499,2026-02-08 21:44:45,Takeout,160.0,,,,,0.0,58.29,4.66,4.28,0.0,67.23,Card
102500,2026-02-04 12:44:22,Dine-In,643.0,14.0,4.0,26.0,,0.0,78.5,6.28,14.87,0.0,99.65,Card
102501,2026-02-06 13:04:37,Dine-In,394.0,17.0,1.0,19.0,,0.0,43.09,3.45,9.08,0.0,55.62,Card
102502,2026-02-08 11:33:23,Dine-In,,16.0,6.0,18.0,,0.0,30.63,2.45,5.71,0.0,38.79,Card
102503,2026-02-15 13:50:20,Dine-In,572.0,16.0,4.0,25.0,,0.0,27.57,2.21,5.55,0.0,35.33,Card
102504,2026-02-21 10:55:08,Takeout,,,,,,0.0,58.13,4.65,0.0,0.0,62.78,Card
102505,2026-02-14 11:31:12,Delivery,761.0,,,,,0.0,7.36,0.59,0.0,3.5,11.45,Apple Pay
102506,2026-02-22 20:32:34,Delivery,360.0,,,,,0.0,74.16,5.93,0.0,4.49,84.58,Gift Card
102507,2026-02-05 20:33:47,Dine-In,333.0,9.0,4.0,26.0,,0.0,49.63,3.97,9.03,0.0,62.63,Card
102508,2026-02-17 15:44:47,Dine-In,263.0,31.0,5.0,27.0,,0.0,63.99,5.12,11.56,0.0,80.67,Card
102509,2026-02-09 20:19:33,Delivery,,,,,,0.0,19.02,1.52,0.0,3.32,23.86,Card
102510,2026-02-12 13:22:06,Dine-In,,33.0,5.0,3.0,,0.0,76.42,6.11,14.77,0.0,97.3,Google Pay
102511,2026-02-28 18:32:32,Delivery,334.0,,,,SUPERBOWL,7.51,50.04,3.4,0.0,5.25,51.18,Card
102512,2026-02-09 15:23:27,Takeout,,,,,,0.0,25.47,2.04,0.0,0.0,27.51,Card
102513,2026-02-19 12:54:11,Dine-In,225.0,9.0,8.0,24.0,,0.0,39.79,3.18,5.83,0.0,48.8,Card
102514,2026-02-01 13:33:36,Dine-In,,15.0,2.0,5.0,,0.0,63.92,5.11,9.71,0.0,78.74,Card
102515,2026-02-08 12:41:32,Takeout,183.0,,,,FAMILY15,6.47,53.88,3.79,0.0,0.0,51.2,Card
102516,2026-02-07 08:04:28,Dine-In,,23.0,2.0,31.0,,0.0,87.5,7.0,12.57,0.0,107.07,Card
102517,2026-02-13 12:32:54,Dine-In,642.0,4.0,3.0,8.0,,0.0,54.05,4.32,10.45,0.0,68.82,Card
102518,2026-02-14 20:39:18,Dine-In,,24.0,7.0,36.0,,0.0,20.94,1.68,3.96,0.0,26.58,Card
102519,2026-02-10 20:33:01,Takeout,274.0,,,,LUNCH5,5.0,43.89,3.11,2.06,0.0,44.06,Card
102520,2026-02-13 19:29:23,Takeout,31.0,,,,LUNCH5,5.0,50.47,3.64,5.98,0.0,55.09,Card
102521,2026-02-01 19:25:30,Takeout,,,,,,0.0,72.63,5.81,7.64,0.0,86.08,Card
102522,2026-02-23 19:17:02,Dine-In,529.0,2.0,8.0,13.0,,0.0,43.85,3.51,6.35,0.0,53.71,Card
102523,2026-02-08 17:00:59,Dine-In,,27.0,3.0,25.0,,0.0,47.3,3.78,7.21,0.0,58.29,Card
102524,2026-02-27 21:39:17,Dine-In,281.0,26.0,3.0,39.0,,0.0,66.74,5.34,11.04,0.0,83.12,Apple Pay
102525,2026-02-08 18:25:10,Delivery,492.0,,,,,0.0,54.04,4.32,0.0,3.74,62.1,Card
102526,2026-02-18 11:00:32,Dine-In,,35.0,3.0,15.0,FAMILY15,6.07,50.59,3.56,8.79,0.0,56.87,Apple Pay
102527,2026-02-05 14:08:05,Delivery,,,,,,0.0,8.32,0.67,0.0,4.69,13.68,Card
102528,2026-02-20 19:05:33,Takeout,417.0,,,,,0.0,13.83,1.11,0.0,0.0,14.94,Card
102529,2026-02-19 20:47:41,Dine-In,469.0,7.0,6.0,11.0,,0.0,44.56,3.56,8.71,0.0,56.83,Card
102530,2026-02-10 17:29:59,Dine-In,729.0,10.0,5.0,38.0,,0.0,66.88,5.35,14.13,0.0,86.36,Card
102531,2026-02-09 17:27:07,Takeout,70.0,,,,,0.0,23.49,1.88,0.0,0.0,25.37,Google Pay
102532,2026-02-15 11:03:06,Takeout,,,,,,0.0,20.0,1.6,0.0,0.0,21.6,Card
102533,2026-02-11 13:27:42,Takeout,,,,,,0.0,91.82,7.35,0.0,0.0,99.17,Card
102534,2026-02-04 17:19:09,Dine-In,394.0,28.0,4.0,25.0,,0.0,104.45,8.36,12.57,0.0,125.38,Card
102535,2026-02-21 18:35:32,Dine-In,,22.0,8.0,39.0,,0.0,52.44,4.2,10.86,0.0,67.5,Cash
102536,2026-02-08 14:16:01,Delivery,785.0,,,,,0.0,26.24,2.1,0.0,3.28,31.62,Card
102537,2026-02-02 12:20:53,Delivery,129.0,,,,,0.0,15.8,1.26,0.0,3.05,20.11,Apple Pay
102538,2026-02-22 09:53:34,Takeout,7.0,,,,WEEKEND7,7.0,57.23,4.02,0.0,0.0,54.25,Card
102539,2026-02-25 12:24:24,Delivery,401.0,,,,WELCOME10,5.38,53.82,3.88,0.0,4.72,57.04,Card
102540,2026-02-20 13:14:54,Takeout,,,,,,0.0,16.97,1.36,1.84,0.0,20.17,Card
102541,2026-02-24 19:36:51,Dine-In,,2.0,4.0,17.0,FAMILY15,7.14,59.46,4.19,7.87,0.0,64.38,Gift Card
102542,2026-02-07 14:09:23,Takeout,118.0,,,,,0.0,40.07,3.21,0.0,0.0,43.28,Card
102543,2026-02-08 13:24:53,Dine-In,,28.0,6.0,5.0,,0.0,29.44,2.36,3.58,0.0,35.38,Card
102544,2026-02-02 16:23:55,Dine-In,,15.0,2.0,13.0,WEEKEND7,7.0,70.91,5.11,11.99,0.0,81.01,Card
102545,2026-02-02 19:32:10,Dine-In,,6.0,5.0,40.0,,0.0,26.35,2.11,5.31,0.0,33.77,Cash
102546,2026-02-17 18:42:29,Dine-In,760.0,30.0,4.0,19.0,,0.0,43.13,3.45,6.01,0.0,52.59,Card
102547,2026-02-01 18:27:55,Delivery,328.0,,,,LUNCH5,5.0,20.1,1.21,0.0,3.5,19.81,Card
102548,2026-02-25 11:36:25,Takeout,323.0,,,,,0.0,73.55,5.88,8.61,0.0,88.04,Card
102549,2026-02-14 21:44:55,Delivery,705.0,,,,,0.0,33.4,2.67,0.0,3.3,39.37,Card
102550,2026-02-28 17:32:42,Takeout,599.0,,,,VALENTINE,3.76,37.64,2.71,0.0,0.0,36.59,Apple Pay
102551,2026-02-01 09:48:52,Delivery,578.0,,,,,0.0,17.94,1.44,0.0,5.98,25.36,Card
102552,2026-02-26 14:34:15,Delivery,736.0,,,,,0.0,40.99,3.28,0.0,3.14,47.41,Card
102553,2026-02-13 13:48:59,Takeout,,,,,,0.0,40.81,3.26,0.0,0.0,44.07,Card
102554,2026-02-28 19:21:59,Dine-In,566.0,17.0,1.0,20.0,,0.0,26.38,2.11,5.18,0.0,33.67,Card
102555,2026-02-20 19:33:15,Delivery,259.0,,,,,0.0,64.37,5.15,0.0,3.21,72.73,Card
102556,2026-02-28 20:32:24,Dine-In,,6.0,2.0,28.0,,0.0,54.97,4.4,7.12,0.0,66.49,Apple Pay
102557,2026-02-27 12:34:57,Delivery,12.0,,,,WEEKEND7,7.0,56.42,3.95,0.0,3.06,56.43,Card
102558,2026-02-08 14:51:47,Dine-In,,33.0,2.0,26.0,VALENTINE,8.0,90.97,6.64,17.86,0.0,107.47,Card
102559,2026-02-01 14:39:44,Delivery,480.0,,,,,0.0,40.43,3.23,0.0,3.95,47.61,Card
102560,2026-02-01 19:49:43,Delivery,794.0,,,,,0.0,25.04,2.0,0.0,3.86,30.9,Google Pay
102561,2026-02-21 11:41:47,Dine-In,128.0,10.0,5.0,4.0,SUPERBOWL,1.85,12.36,0.84,1.31,0.0,12.66,Card
102562,2026-02-22 20:28:40,Delivery,527.0,,,,,0.0,47.71,3.82,0.0,4.4,55.93,Card
102563,2026-02-21 10:49:32,Dine-In,734.0,19.0,3.0,17.0,SUPERBOWL,2.0,13.34,0.91,2.21,0.0,14.46,Card
102564,2026-02-07 11:23:34,Takeout,425.0,,,,,0.0,74.13,5.93,7.17,0.0,87.23,Card
102565,2026-02-04 20:38:50,Dine-In,691.0,29.0,4.0,39.0,,0.0,78.41,6.27,14.91,0.0,99.59,Card
102566,2026-02-20 12:20:34,Dine-In,405.0,27.0,2.0,10.0,,0.0,17.33,1.39,3.39,0.0,22.11,Google Pay
102567,2026-02-21 16:02:53,Dine-In,4.0,10.0,8.0,39.0,,0.0,83.73,6.7,16.25,0.0,106.68,Card
102568,2026-02-15 21:24:40,Takeout,,,,,,0.0,31.35,2.51,0.0,0.0,33.86,Google Pay
102569,2026-02-21 17:00:56,Dine-In,134.0,13.0,2.0,33.0,VALENTINE,6.7,67.0,4.82,12.75,0.0,77.87,Card
102570,2026-02-11 18:13:33,Delivery,570.0,,,,,0.0,32.81,2.62,0.0,4.35,39.78,Gift Card
102571,2026-02-28 20:33:54,Takeout,516.0,,,,LUNCH5,5.0,31.52,2.12,0.0,0.0,28.64,Card
102572,2026-02-12 19:25:43,Delivery,477.0,,,,LUNCH5,5.0,39.11,2.73,0.0,5.03,41.87,Card
102573,2026-02-01 14:11:58,Dine-In,37.0,18.0,2.0,6.0,,0.0,10.09,0.81,1.83,0.0,12.73,Card
102574,2026-02-28 12:39:52,Dine-In,41.0,24.0,3.0,38.0,,0.0,23.08,1.85,4.81,0.0,29.74,Card
102575,2026-02-22 18:33:53,Dine-In,673.0,33.0,5.0,4.0,,0.0,35.28,2.82,4.62,0.0,42.72,Apple Pay
102576,2026-02-15 12:49:18,Dine-In,,11.0,3.0,4.0,,0.0,8.55,0.68,1.86,0.0,11.09,Cash
102577,2026-02-07 18:16:34,Dine-In,,33.0,2.0,12.0,,0.0,50.83,4.07,10.28,0.0,65.18,Card
102578,2026-02-07 12:00:05,Dine-In,305.0,31.0,8.0,12.0,,0.0,48.99,3.92,8.51,0.0,61.42,Card
102579,2026-02-12 09:06:38,Delivery,,,,,WEEKEND7,7.0,92.9,6.87,0.0,5.01,97.78,Google Pay
102580,2026-02-16 12:40:22,Dine-In,31.0,10.0,4.0,40.0,,0.0,50.28,4.02,11.06,0.0,65.36,Card
102581,2026-02-10 19:31:29,Takeout,781.0,,,,,0.0,22.57,1.81,2.43,0.0,26.81,Card
102582,2026-02-22 12:29:40,Takeout,,,,,VALENTINE,5.87,58.67,4.22,6.19,0.0,63.21,Apple Pay
102583,2026-02-23 12:17:44,Dine-In,145.0,3.0,2.0,6.0,LUNCH5,5.0,36.46,2.52,4.6,0.0,38.58,Card
102584,2026-02-22 14:18:21,Delivery,,,,,,0.0,19.59,1.57,0.0,4.83,25.99,Card
102585,2026-02-03 16:37:07,Dine-In,250.0,33.0,2.0,23.0,,0.0,25.77,2.06,3.6,0.0,31.43,Card
102586,2026-02-28 12:30:21,Takeout,372.0,,,,,0.0,42.95,3.44,0.0,0.0,46.39,Card
102587,2026-02-11 18:25:30,Takeout,,,,,,0.0,49.46,3.96,0.0,0.0,53.42,Card
102588,2026-02-08 13:35:48,Dine-In,,5.0,5.0,37.0,,0.0,77.83,6.23,15.97,0.0,100.03,Card
102589,2026-02-09 18:27:01,Takeout,,,,,,0.0,42.07,3.37,4.92,0.0,50.36,Card
102590,2026-02-28 22:46:53,Takeout,105.0,,,,,0.0,19.62,1.57,2.9,0.0,24.09,Card
102591,2026-02-23 20:07:27,Delivery,697.0,,,,LUNCH5,5.0,31.26,2.1,0.0,3.03,31.39,Card
102592,2026-02-18 20:48:48,Dine-In,94.0,26.0,2.0,25.0,SUPERBOWL,12.0,83.12,5.69,11.39,0.0,88.2,Card
102593,2026-02-07 14:21:32,Dine-In,58.0,29.0,3.0,27.0,,0.0,44.85,3.59,9.5,0.0,57.94,Card
102594,2026-02-09 13:36:31,Takeout,459.0,,,,,0.0,53.68,4.29,0.0,0.0,57.97,Card
102595,2026-02-11 13:45:21,Dine-In,,22.0,5.0,7.0,,0.0,44.41,3.55,9.09,0.0,57.05,Card
102596,2026-02-15 20:04:42,Delivery,,,,,SUPERBOWL,4.24,28.28,1.92,0.0,5.89,31.85,Card
102597,2026-02-14 14:47:21,Delivery,238.0,,,,,0.0,46.68,3.73,0.0,4.05,54.46,Card
102598,2026-02-28 15:07:26,Dine-In,113.0,11.0,7.0,9.0,,0.0,73.75,5.9,9.04,0.0,88.69,Card
102599,2026-02-27 20:55:30,Dine-In,,5.0,2.0,34.0,,0.0,52.62,4.21,10.42,0.0,67.25,Card
102600,2026-02-15 17:11:25,Takeout,633.0,,,,,0.0,49.91,3.99,0.0,0.0,53.9,Card
102601,2026-02-19 09:16:03,Delivery,,,,,WEEKEND7,0.0,19.94,1.6,0.0,3.28,24.82,Card
102602,2026-02-12 13:39:33,Dine-In,771.0,27.0,4.0,1.0,,0.0,27.94,2.24,5.78,0.0,35.96,Card
102603,2026-02-21 16:33:45,Delivery,,,,,LUNCH5,5.0,79.35,5.95,0.0,5.05,85.35,Card
102604,2026-02-27 20:44:21,Delivery,208.0,,,,,0.0,28.21,2.26,0.0,3.5,33.97,Card
102605,2026-02-21 14:14:27,Dine-In,530.0,23.0,6.0,27.0,VALENTINE,4.33,43.34,3.12,8.56,0.0,50.69,Card
102606,2026-02-10 17:07:15,Dine-In,750.0,22.0,4.0,4.0,,0.0,81.36,6.51,16.24,0.0,104.11,Card
102607,2026-02-28 16:39:08,Delivery,548.0,,,,,0.0,44.11,3.53,0.0,3.42,51.06,Card
102608,2026-02-12 19:18:57,Dine-In,655.0,4.0,4.0,4.0,LUNCH5,5.0,39.97,2.8,6.88,0.0,44.65,Card
102609,2026-02-28 21:58:04,Dine-In,,8.0,2.0,28.0,,0.0,51.46,4.12,7.02,0.0,62.6,Card
102610,2026-02-06 12:51:25,Dine-In,452.0,28.0,2.0,3.0,,0.0,50.27,4.02,7.5,0.0,61.79,Google Pay
102611,2026-02-09 21:06:40,Dine-In,572.0,28.0,4.0,38.0,,0.0,10.61,0.85,1.48,0.0,12.94,Cash
102612,2026-02-20 13:06:30,Dine-In,631.0,26.0,2.0,2.0,,0.0,50.92,4.07,9.85,0.0,64.84,Card
102613,2026-02-10 12:52:15,Dine-In,491.0,33.0,4.0,12.0,FAMILY15,3.24,27.01,1.9,4.26,0.0,29.93,Card
102614,2026-02-21 18:33:33,Takeout,51.0,,,,WEEKEND7,7.0,71.94,5.2,0.0,0.0,70.14,Card
102615,2026-02-06 10:32:15,Takeout,344.0,,,,WELCOME10,1.96,19.57,1.41,0.0,0.0,19.02,Card
102616,2026-02-28 20:58:23,Dine-In,455.0,27.0,5.0,6.0,,0.0,58.19,4.66,7.61,0.0,70.46,Card
102617,2026-02-16 12:24:32,Takeout,730.0,,,,,0.0,15.34,1.23,0.0,0.0,16.57,Card
102618,2026-02-11 17:21:17,Delivery,751.0,,,,LUNCH5,5.0,35.11,2.41,0.0,5.14,37.66,Card
102619,2026-02-12 12:50:54,Dine-In,,14.0,1.0,22.0,,0.0,83.79,6.7,14.76,0.0,105.25,Card
102620,2026-02-25 16:36:32,Delivery,272.0,,,,LUNCH5,5.0,31.49,2.12,0.0,5.61,34.22,Card
102621,2026-02-18 17:53:58,Dine-In,607.0,8.0,2.0,11.0,LUNCH5,5.0,23.35,1.47,2.54,0.0,22.36,Card
102622,2026-02-21 19:59:47,Takeout,437.0,,,,,0.0,21.74,1.74,1.67,0.0,25.15,Google Pay
102623,2026-02-13 15:07:24,Dine-In,204.0,21.0,3.0,39.0,,0.0,53.86,4.31,10.97,0.0,69.14,Card
102624,2026-02-21 10:32:56,Delivery,569.0,,,,FAMILY15,7.05,58.73,4.13,0.0,3.89,59.7,Card
102625,2026-02-18 20:13:11,Dine-In,,25.0,4.0,28.0,,0.0,49.5,3.96,9.98,0.0,63.44,Gift Card
102626,2026-02-28 12:42:12,Delivery,,,,,,0.0,26.21,2.1,0.0,5.38,33.69,Card
102627,2026-02-18 11:11:08,Dine-In,,31.0,3.0,17.0,WEEKEND7,7.0,58.02,4.08,8.02,0.0,63.12,Google Pay
102628,2026-02-02 18:35:25,Dine-In,425.0,19.0,5.0,40.0,WELCOME10,10.0,105.27,7.62,14.91,0.0,117.8,Cash
102629,2026-02-10 20:35:56,Dine-In,,9.0,4.0,29.0,,0.0,52.17,4.17,9.85,0.0,66.19,Card
102630,2026-02-14 20:45:51,Dine-In,,33.0,2.0,38.0,WEEKEND7,7.0,56.31,3.94,10.0,0.0,63.25,Card
102631,2026-02-14 19:38:50,Takeout,445.0,,,,WEEKEND7,7.0,45.3,3.06,0.0,0.0,41.36,Google Pay
102632,2026-02-08 20:26:50,Delivery,178.0,,,,WELCOME10,1.81,18.05,1.3,0.0,5.68,23.22,Card
102633,2026-02-28 21:25:43,Dine-In,,24.0,6.0,11.0,,0.0,93.07,7.45,16.64,0.0,117.16,Card
102634,2026-02-15 12:27:37,Dine-In,,23.0,2.0,28.0,,0.0,12.54,1.0,1.92,0.0,15.46,Card
102635,2026-02-04 17:00:13,Takeout,,,,,FAMILY15,2.25,18.74,1.32,0.98,0.0,18.79,Card
102636,2026-02-15 10:59:20,Dine-In,344.0,19.0,4.0,32.0,WELCOME10,4.4,43.97,3.17,5.93,0.0,48.67,Card
102637,2026-02-04 18:25:00,Takeout,,,,,WEEKEND7,7.0,41.14,2.73,0.0,0.0,36.87,Card
102638,2026-02-14 13:16:29,Dine-In,407.0,14.0,5.0,37.0,LUNCH5,5.0,104.27,7.94,21.75,0.0,128.96,Card
102639,2026-02-15 12:30:19,Takeout,616.0,,,,,0.0,42.76,3.42,0.0,0.0,46.18,Card
102640,2026-02-15 14:31:35,Delivery,228.0,,,,LUNCH5,5.0,58.44,4.28,0.0,4.82,62.54,Gift Card
102641,2026-02-09 19:42:06,Dine-In,419.0,18.0,4.0,16.0,WEEKEND7,7.0,81.13,5.93,10.84,0.0,90.9,Card
102642,2026-02-16 13:29:36,Dine-In,697.0,14.0,4.0,24.0,FAMILY15,9.46,78.8,5.55,14.22,0.0,89.11,Card
102643,2026-02-13 19:32:45,Delivery,362.0,,,,,0.0,20.39,1.63,0.0,5.05,27.07,Card
102644,2026-02-27 20:08:53,Dine-In,568.0,7.0,2.0,13.0,,0.0,69.85,5.59,14.39,0.0,89.83,Card
102645,2026-02-15 18:46:12,Takeout,5.0,,,,,0.0,19.81,1.58,2.24,0.0,23.63,Card
102646,2026-02-21 13:21:50,Dine-In,596.0,29.0,7.0,12.0,,0.0,38.14,3.05,4.73,0.0,45.92,Card
102647,2026-02-15 11:40:58,Dine-In,575.0,14.0,4.0,5.0,,0.0,50.94,4.08,7.81,0.0,62.83,Google Pay
102648,2026-02-01 13:57:03,Dine-In,644.0,6.0,4.0,8.0,WELCOME10,1.72,17.22,1.24,2.03,0.0,18.77,Apple Pay
102649,2026-02-21 13:33:10,Delivery,784.0,,,,,0.0,60.95,4.88,0.0,5.67,71.5,Card
102650,2026-02-03 13:24:07,Dine-In,551.0,17.0,3.0,8.0,VALENTINE,8.0,97.55,7.16,14.98,0.0,111.69,Gift Card
102651,2026-02-21 13:32:46,Takeout,346.0,,,,SUPERBOWL,1.35,8.98,0.61,0.0,0.0,8.24,Card
102652,2026-02-13 20:08:24,Delivery,36.0,,,,,0.0,75.58,6.05,0.0,5.72,87.35,Card
102653,2026-02-24 19:32:11,Takeout,22.0,,,,,0.0,35.72,2.86,0.0,0.0,38.58,Google Pay
102654,2026-02-19 17:27:56,Dine-In,64.0,28.0,5.0,21.0,,0.0,48.66,3.89,7.33,0.0,59.88,Cash
102655,2026-02-08 14:38:10,Dine-In,222.0,12.0,4.0,23.0,,0.0,24.76,1.98,4.71,0.0,31.45,Card
102656,2026-02-08 11:58:36,Takeout,,,,,LUNCH5,5.0,23.35,1.47,0.0,0.0,19.82,Google Pay
102657,2026-02-12 10:13:06,Dine-In,70.0,32.0,5.0,35.0,,0.0,36.13,2.89,6.04,0.0,45.06,Cash
102658,2026-02-15 10:50:03,Takeout,425.0,,,,WELCOME10,6.38,63.81,4.59,0.0,0.0,62.02,Card
102659,2026-02-22 15:29:40,Takeout,675.0,,,,,0.0,7.33,0.59,1.08,0.0,9.0,Card
102660,2026-02-03 15:08:12,Delivery,451.0,,,,FAMILY15,5.0,41.67,2.93,0.0,4.57,44.17,Card
102661,2026-02-14 12:14:23,Takeout,175.0,,,,,0.0,55.37,4.43,0.0,0.0,59.8,Google Pay
102662,2026-02-10 12:17:47,Takeout,496.0,,,,,0.0,22.11,1.77,0.0,0.0,23.88,Card
102663,2026-02-03 13:32:09,Dine-In,676.0,12.0,6.0,28.0,FAMILY15,5.16,42.97,3.02,6.3,0.0,47.13,Card
102664,2026-02-27 17:33:37,Dine-In,,10.0,4.0,8.0,,0.0,41.99,3.36,7.95,0.0,53.3,Card
102665,2026-02-21 16:26:23,Dine-In,523.0,33.0,6.0,16.0,,0.0,66.63,5.33,13.57,0.0,85.53,Card
102666,2026-02-28 19:10:12,Dine-In,282.0,18.0,1.0,34.0,,0.0,37.26,2.98,5.2,0.0,45.44,Cash
102667,2026-02-02 14:33:12,Dine-In,749.0,1.0,2.0,26.0,,0.0,66.85,5.35,11.85,0.0,84.05,Card
102668,2026-02-03 18:24:34,Dine-In,228.0,25.0,2.0,40.0,,0.0,74.44,5.96,11.93,0.0,92.33,Card
102669,2026-02-13 20:19:27,Dine-In,257.0,27.0,1.0,12.0,WELCOME10,4.16,41.55,2.99,5.61,0.0,45.99,Card
102670,2026-02-24 14:57:19,Dine-In,761.0,23.0,5.0,9.0,,0.0,58.31,4.66,12.35,0.0,75.32,Cash
102671,2026-02-25 20:42:10,Takeout,743.0,,,,,0.0,23.55,1.88,0.0,0.0,25.43,Card
102672,2026-02-06 14:48:54,Takeout,,,,,WEEKEND7,0.0,22.32,1.79,1.37,0.0,25.48,Google Pay
102673,2026-02-26 21:23:17,Takeout,,,,,,0.0,55.49,4.44,0.0,0.0,59.93,Card
102674,2026-02-28 20:51:17,Dine-In,219.0,13.0,7.0,12.0,VALENTINE,1.93,19.28,1.39,3.34,0.0,22.08,Card
102675,2026-02-28 21:10:03,Dine-In,,15.0,2.0,36.0,,0.0,7.87,0.63,1.43,0.0,9.93,Card
102676,2026-02-19 14:30:20,Dine-In,104.0,35.0,3.0,22.0,,0.0,42.93,3.43,7.42,0.0,53.78,Card
102677,2026-02-07 13:09:27,Dine-In,553.0,28.0,5.0,32.0,,0.0,19.82,1.59,3.49,0.0,24.9,Card
102678,2026-02-04 14:25:15,Dine-In,293.0,22.0,4.0,21.0,WEEKEND7,7.0,90.96,6.72,14.45,0.0,105.13,Card
102679,2026-02-05 17:33:53,Takeout,158.0,,,,,0.0,50.01,4.0,0.0,0.0,54.01,Card
102680,2026-02-06 12:25:46,Takeout,387.0,,,,,0.0,44.9,3.59,0.0,0.0,48.49,Card
102681,2026-02-07 19:30:10,Takeout,703.0,,,,,0.0,92.77,7.42,12.18,0.0,112.37,Card
102682,2026-02-25 11:32:45,Takeout,,,,,LUNCH5,5.0,78.15,5.85,7.24,0.0,86.24,Card
102683,2026-02-15 19:07:52,Takeout,237.0,,,,,0.0,58.47,4.68,7.21,0.0,70.36,Card
102684,2026-02-28 20:20:09,Dine-In,237.0,13.0,2.0,17.0,WEEKEND7,7.0,66.11,4.73,7.54,0.0,71.38,Apple Pay
102685,2026-02-28 13:32:07,Dine-In,391.0,27.0,4.0,40.0,,0.0,21.74,1.74,3.11,0.0,26.59,Google Pay
102686,2026-02-07 14:49:40,Takeout,18.0,,,,,0.0,38.73,3.1,2.84,0.0,44.67,Card
102687,2026-02-20 09:42:40,Takeout,86.0,,,,WEEKEND7,7.0,106.37,7.95,0.0,0.0,107.32,Card
102688,2026-02-15 19:50:32,Delivery,440.0,,,,,0.0,48.76,3.9,0.0,4.94,57.6,Card
102689,2026-02-06 08:36:15,Dine-In,132.0,29.0,4.0,25.0,,0.0,44.53,3.56,6.11,0.0,54.2,Card
102690,2026-02-28 20:19:38,Dine-In,387.0,7.0,2.0,8.0,,0.0,80.29,6.42,10.92,0.0,97.63,Card
102691,2026-02-01 17:28:54,Delivery,577.0,,,,,0.0,10.01,0.8,0.0,5.65,16.46,Card
102692,2026-02-11 17:03:33,Takeout,104.0,,,,WEEKEND7,0.0,32.17,2.57,0.0,0.0,34.74,Card
102693,2026-02-28 17:16:34,Dine-In,,9.0,5.0,7.0,,0.0,9.38,0.75,1.17,0.0,11.3,Cash
102694,2026-02-14 17:16:36,Dine-In,691.0,2.0,4.0,3.0,WELCOME10,3.84,38.4,2.76,6.88,0.0,44.2,Card
102695,2026-02-08 12:32:51,Dine-In,494.0,31.0,4.0,12.0,FAMILY15,9.26,77.13,5.43,9.91,0.0,83.21,Card
102696,2026-02-14 20:42:50,Delivery,,,,,LUNCH5,5.0,58.68,4.29,0.0,4.14,62.11,Card
